
#fdt     /usr/users/tascom/data/wildes/beta0006.dat  6/04 1998   17:29:41

#txt     MnPS3 Beta, 14.4 meV 40-pg-30-sample-30-pg-psd, Andrew Wildes
#cmd     orderp

#com     File head parameters:
#fih   CXTH   PTTH   CATH            H            K            L       EF      EM      EA         2TM         OMM         2TA         OMA A_SPEED 

#fhp   2060   1016    516            0      1.74931     0.400574 14.40000  -0.008   0.001      41.636      20.812      41.625      20.812   10170
#com     File parameters:
#fip            H            K            L          2T          OM        I      MON       TIM    XTEM     PTEM    CTEM     PCEM      IW1      IW2      IW3         SEAR 
                0      1.74931     0.400574     -24.487     147.424       29    32500    50.304   9.060   11.848   9.604   10.011       29       25        6            6 
                0      1.76256     0.400626     -24.653     147.479       24    32500    49.584   9.057   11.838   9.600   10.011       24       22        6            7 
                0      1.77429     0.400574     -24.800     147.531       26    32500    50.169   9.066   11.848   9.612   10.011       26       21       11            8 
                0      1.78676      0.40057     -24.956     147.582       21    32500    49.842   9.064   11.838   9.610   10.011       21       18        8            9 
                0       1.7996     0.400582     -25.117     147.632       11    32500    50.166   9.064   11.838   9.608   10.011       11        9        5           10 
                0      1.81186     0.400576     -25.271     147.679       27    32500    50.109   9.058   11.838   9.601    9.993       27       26        7           11 
                0      1.82522      0.40064     -25.439     147.725       23    32500    49.727   9.058   11.848   9.602   10.030       23       23       13           12 
                0      1.83746     0.400607     -25.593     147.770       24    32500    49.840   9.062   11.838   9.609   10.011       24       22        9           13 
                0      1.84948      0.40059     -25.744     147.812       51    32500    49.660   9.058   11.838   9.602    9.993       51       50       21           14 
                0      1.86263     0.400619     -25.910     147.854       87    32500    50.217   9.054   11.838   9.594    9.993       87       85       41           15 
                0      1.87426     0.400577     -26.057     147.893      164    32500    50.379   9.068   11.858   9.611   10.011      164      163       94           16 
                0      1.88682     0.400567     -26.216     147.932      196    32500    50.208   9.059   11.838   9.598    9.993      196      192      109           17 
                0      1.89992     0.400601     -26.382     147.969      217    32500    49.923   9.058   11.838   9.599    9.993      217      213       82           18 
                0      1.91264     0.400621     -26.543     148.004      132    32500    49.794   9.055   11.838   9.597    9.993      132      126       32           19 
                0      1.92497      0.40061     -26.699     148.038       91    32500    49.663   9.055   11.848   9.592    9.993       91       86       23           20 
                0      1.93767     0.400611     -26.860     148.071       53    32500    50.142   9.056   11.838   9.598    9.993       53       50       12           21 
                0      1.94978     0.400594     -27.014     148.102       52    32500    50.005   9.059   11.848   9.600   10.011       52       48       17           22 
                0      1.96246       0.4006     -27.175     148.132       49    32500    50.449   9.061   11.828   9.604    9.993       49       46       10           23 
                0      1.97511     0.400618     -27.336     148.160       68    32500    50.056   9.055   11.838   9.595    9.993       68       65       18           24 
                0      1.98757     0.400599     -27.495     148.188       51    32500    50.318   9.059   11.858   9.599    9.993       51       50       22           25 
                0      2.00001     0.400616     -27.654     148.213       47    32500    50.983   9.060   11.838   9.599    9.993       47       41        9           26 
                0      2.01264     0.400614     -27.815     148.238       45    32500    49.956   9.061   11.848   9.603    9.993       45       40       14           27 
                0      2.02488      0.40059     -27.971     148.262       33    32500    50.039   9.060   11.838   9.598   10.011       33       30       12           28 
                0      2.03729     0.400591     -28.130     148.284       25    32500    49.640   9.061   11.848   9.601   10.011       25       25        6           29 
                0      2.04988     0.400594     -28.291     148.305       36    32500    49.734   9.062   11.848   9.603   10.011       36       30       13           30 
                0      2.06209      0.40058     -28.447     148.325       37    32500    50.302   9.064   11.848   9.607   10.011       37       33       10           31 
                0      2.07446     0.400591     -28.606     148.343       34    32500    50.115   9.064   11.848   9.603    9.993       34       32       11           32 
                0       2.0874     0.400593     -28.772     148.361       22    32500    50.082   9.061   11.848   9.606   10.011       22       20        3           33 
                0      2.09975     0.400597     -28.931     148.377       29    32500    49.749   9.062   11.848   9.599    9.993       29       26        6           34 
                0       2.1121     0.400576     -29.089     148.393       21    32500    49.983   9.061   11.838   9.601    9.993       21       18        6           35 
                0      2.12463     0.400581     -29.250     148.407       30    32500    51.927   9.063   11.848   9.606   10.030       30       28        9           36 
                0      2.13733     0.400587     -29.414     148.420       33    32500    49.963   9.059   11.848   9.600    9.993       33       31       13           37 
                0      2.14964     0.400583     -29.573     148.432       26    32500    49.823   9.063   11.838   9.601    9.993       26       24        4           38 
                0      2.16232     0.400586     -29.736     148.443       31    32500    49.578   9.058   11.848   9.594   10.011       31       28       14           39 
                0       2.1748     0.400584     -29.897     148.453       26    32500    50.009   9.064   11.838   9.605   10.011       26       22        8           40 
                0      2.18727     0.400581     -30.058     148.462       27    32500    49.995   9.067   11.848   9.606   10.011       27       25       10           41 
                0      2.19992      0.40058     -30.222     148.470       29    32500    50.038   9.061   11.838   9.596   10.011       29       26       10           42 
                0      2.21218     0.400575     -30.381     148.477       31    32500    49.673   9.062   11.848   9.600   10.011       31       28        7           43 
                0      2.22444      0.40057     -30.539     148.483       35    32500    50.276   9.065   11.838   9.605    9.993       35       34       13           44 
                0      2.23737     0.400695     -30.708     148.483       22    32500    50.001   9.063   11.838   9.602    9.993       22       21        6           45 
                0      2.24985     0.400574     -30.869     148.492       11    32500    50.106   9.069   11.858   9.610    9.993       11       10        1           46 
