
#fdt     /usr/users/tascom/data/wildes/beta0030.dat  7/04 1998   16:21:18

#txt     MnPS3 Beta, 14.4 meV 40-pg-30-sample-30-pg-psd, Andrew Wildes
#cmd     orderp

#com     File head parameters:
#fih            H            K            L       EF      EM      EA         2TM         OMM         2TA         OMA A_SPEED   CXTH   PTTH   CATH 

#fhp            0      1.85056   0.00057285 14.40000  -0.008   0.001      41.636      20.812      41.625      20.812   10170   2060   1016    516
#com     File parameters:
#fip            H            K            L        I      MON       TIM          2T          OM      IW1      IW2      IW3         SEAR    XTEM     PTEM    CTEM     PCEM 
                0      1.85056   0.00057285        7     6500    10.096     -24.282     167.864        7        7        1          950  77.947   78.170 999.999   78.100 
                0      1.85734  0.000649034        7     6500    10.106     -24.372     167.815        7        6        1          951  77.948   78.170 999.999   78.100 
                0      1.86485  0.000647829        9     6500    10.273     -24.473     167.765        9        8        1          952  77.947   78.170 999.999   78.099 
                0      1.87218  0.000671226        8     6500    10.288     -24.570     167.715        8        6        0          953  77.948   78.171 999.999   78.099 
                0      1.87987  0.000645394        4     6500    10.401     -24.673     167.665        4        4        1          954  77.948   78.171 999.999   78.099 
                0      1.88738  0.000644163        7     6500    10.117     -24.773     167.615        7        6        3          955  77.949   78.171 999.999   78.100 
                0      1.89488  0.000642925       11     6500    10.178     -24.873     167.565       11        9        5          956  77.949   78.171 999.999   78.100 
                0      1.90239  0.000641677        6     6500    10.446     -24.973     167.515        6        6        0          957  77.950   78.172 999.999   78.099 
                0      1.90971  0.000665526        9     6500    10.069     -25.071     167.465        9        6        0          958  77.949   78.172 999.999   78.100 
                0      1.91739  0.000639158        8     6500    10.067     -25.173     167.415        8        8        4          959  77.949   78.171 999.999   78.100 
                0      1.92471  0.000663188       15     6500    10.148     -25.271     167.365       15       15        4          960  77.950   78.172 999.999   78.100 
                0      1.93239  0.000636605       19     6500    10.300     -25.373     167.315       19       17        4          961  77.948   78.171 999.999   78.101 
                0      1.93971  0.000681699       23     6500    10.165     -25.471     167.264       23       21        7          962  77.949   78.172 999.999   78.100 
                0       1.9472  0.000680581       88     6500    10.190     -25.571     167.214       88       87       37          963  77.949   78.172 999.999   78.101 
                0      1.95488   0.00065376      458     6500    10.198     -25.674     167.164      458      457      269          964  77.950   78.172 999.999   78.100 
                0      1.96219   0.00067832     1491     6500    10.253     -25.771     167.114     1491     1480      768          965  77.949   78.171 999.999   78.099 
                0      1.96968  0.000677177     3334     6500    10.149     -25.871     167.064     3334     3304     1714          966  77.949   78.172 999.999   78.100 
                0      1.97717  0.000676025     6209     6500    10.037     -25.972     167.014     6209     6151     3333          967  77.949   78.172 999.999   78.100 
                0      1.98484  0.000648777    10174     6500    10.061     -26.074     166.964    10174    10066     5307          968  77.949   78.172 999.999   78.101 
                0      1.99215  0.000673697    13461     6500    10.267     -26.172     166.914    13461    13286     6167          969  77.950   78.171 999.999   78.099 
                0      1.99963   0.00067252    14774     6500    10.141     -26.272     166.864    14774    14586     5339          970  77.949   78.171 999.999   78.100 
                0      2.00803  0.000560986    12583     6500    10.029     -26.384     166.813    12583    12405     2912          971  77.949   78.171 999.999   78.099 
                0       2.0146  0.000691831    10054     6500    10.224     -26.472     166.763    10054     9924     1558          972  77.950   78.172 999.999   78.099 
                0      2.02226  0.000664131     6583     6500    10.293     -26.575     166.713     6583     6520      591          973  77.950   78.171 999.999   78.100 
                0      2.02974  0.000662903     3860     6500    10.360     -26.675     166.663     3860     3823      191          974  77.949   78.171 999.999   78.100 
                0      2.03704  0.000688442     1885     6500    10.200     -26.772     166.613     1885     1873       41          975  77.950   78.172 999.999   78.099 
                0      2.04543  0.000552878      639     6500    10.110     -26.885     166.563      639      632        6          976  77.950   78.172 999.999   78.101 
                0       2.0529  0.000573333      163     6500    10.338     -26.985     166.512      163      159        8          977  77.950   78.172 999.999   78.100 
                0      2.06037  0.000571759       27     6500    10.160     -27.085     166.462       27       27        4          978  77.949   78.172 999.999   78.100 
                0      2.06803  0.000542985       13     6500    10.026     -27.187     166.412       13       12        5          979  77.950   78.172 999.999   78.099 
                0      2.07477  0.000650424       10     6500    10.280     -27.278     166.362       10       10        1          980  77.950   78.172 999.999   78.099 
                0      2.08297  0.000562024        7     6500     9.995     -27.388     166.311        7        7        4          981  77.950   78.172 999.999   78.100 
                0      2.09007  0.000615361       15     6500    10.187     -27.483     166.261       15       15        3          982  77.950   78.172 999.999   78.101 
                0      2.09753  0.000613924       10     6500    10.509     -27.583     166.211       10        9        3          983  77.950   78.173 999.999   78.100 
                0      2.10482  0.000640149        8     6500    10.115     -27.681     166.161        8        8        4          984  77.949   78.172 999.999   78.100 
                0      2.11228  0.000661534        8     6500    10.376     -27.781     166.110        8        8        5          985  77.949   78.173 999.999   78.101 
                0      2.12047  0.000548762        5     6500    10.103     -27.890     166.060        5        5        0          986  77.950   78.172 999.999   78.100 
                0      2.12774  0.000575055        7     6500    10.146     -27.988     166.010        7        6        3          987  77.950   78.172 999.999   78.100 
                0       2.1352  0.000596448        9     6500    10.205     -28.088     165.959        9        9        0          988  77.950   78.172 999.999   78.099 
                0      2.14284  0.000566754        5     6500     9.913     -28.191     165.909        5        4        1          989  77.950   78.172 999.999   78.100 
                0      2.15047   0.00053685        7     6500    10.069     -28.293     165.859        7        7        4          990  77.950   78.172 999.999   78.099 
