
#fdt     /usr/users/tascom/data/wildes/beta0011.dat  6/04 1998   19:44:28

#txt     MnPS3 Beta, 14.4 meV 40-pg-30-sample-30-pg-psd, Andrew Wildes
#cmd     orderp

#com     File head parameters:
#fih            H            K            L       EF      EM      EA         2TM         OMM         2TA         OMA A_SPEED   CXTH   PTTH   CATH 

#fhp            0      1.75005     0.400639 14.40000  -0.008   0.001      41.636      20.812      41.625      20.812   10170   2060   1016    516
#com     File parameters:
#fip            H            K            L        I      MON       TIM          2T          OM      IW1      IW2      IW3         SEAR    XTEM     PTEM    CTEM     PCEM 
                0      1.75005     0.400639       26    32500    50.121     -24.497     147.424       26       22        7          211  69.616   69.868 999.999   70.001 
                0      1.76181     0.400562       22    32500    49.865     -24.643     147.479       22       18        4          212  69.623   69.875 999.999   70.001 
                0      1.77429     0.400574       26    32500    49.937     -24.800     147.531       26       24       11          213  69.630   69.882 999.999   70.000 
                0      1.78695     0.400585       27    32500    49.542     -24.958     147.582       27       26        7          214  69.636   69.889 999.999   70.000 
                0      1.79942     0.400568       16    32500    49.690     -25.115     147.632       16       13        5          215  69.642   69.894 999.999   70.000 
                0      1.81186     0.400576       12    32500    49.560     -25.271     147.679       12        9        5          216  69.648   69.900 999.999   70.000 
                0      1.82522      0.40064       21    32500    49.630     -25.439     147.725       21       20        6          217  69.654   69.906 999.999   70.000 
                0      1.83764      0.40062       24    32500    49.962     -25.596     147.770       24       24       11          218  69.659   69.912 999.999   70.001 
                0      1.84948      0.40059       39    32500    49.654     -25.744     147.812       39       33       13          219  69.665   69.916 999.999   70.001 
                0      1.86188     0.400569       76    32500    50.769     -25.901     147.854       76       73       33          220  69.671   69.922 999.999   70.000 
                0      1.87426     0.400577      113    32500    49.274     -26.057     147.893      113      112       49          221  69.676   69.927 999.999   70.000 
                0      1.88682     0.400567      132    32500    49.584     -26.216     147.932      132      125       59          222  69.680   69.932 999.999   70.000 
                0      1.89992     0.400601      130    32500    49.795     -26.382     147.969      130      125       59          223  69.683   69.936 999.999   70.000 
                0      1.91264     0.400621       78    32500    49.613     -26.543     148.004       78       77       18          224  69.689   69.940 999.999   70.001 
                0      1.92422     0.400567       61    32500    49.270     -26.689     148.038       61       57       15          225  69.692   69.944 999.999   70.000 
                0      1.93692      0.40057       50    32500    49.605     -26.850     148.071       50       49       14          226  69.696   69.948 999.999   70.000 
                0      1.94997     0.400604       49    32500    49.462     -27.016     148.102       49       47       13          227  69.699   69.950 999.999   70.000 
                0      1.96264     0.400609       61    32500    49.617     -27.178     148.132       61       57       13          228  69.702   69.954 999.999   70.000 
                0      1.97511     0.400618       47    32500    50.001     -27.336     148.160       47       45       12          229  69.706   69.958 999.999   70.000 
                0      1.98739      0.40059       62    32500    50.764     -27.493     148.188       62       54       20          230  69.709   69.961 999.999   70.000 
                0       2.0002     0.400624       74    32500    49.661     -27.656     148.213       74       68       21          231  69.712   69.964 999.999   70.000 
                0      2.01264     0.400614       49    32500    49.753     -27.815     148.238       49       46       16          232  69.715   69.966 999.999   70.000 
                0      2.02488      0.40059       40    32500    49.539     -27.971     148.262       40       38       12          233  69.719   69.970 999.999   69.999 
                0      2.03748     0.400598       33    32500    48.792     -28.132     148.284       33       32       11          234  69.721   69.973 999.999   70.001 
                0      2.05007     0.400601       38    32500    49.289     -28.293     148.305       38       34       12          235  69.724   69.975 999.999   69.999 
                0      2.06227     0.400586       34    32500    48.956     -28.450     148.325       34       32       11          236  69.726   69.978 999.999   70.000 
                0      2.07483     0.400603       31    32500    49.747     -28.611     148.343       31       29       12          237  69.728   69.981 999.999   70.000 
                0       2.0874     0.400593       40    32500    49.302     -28.772     148.361       40       37        8          238  69.732   69.983 999.999   70.000 
                0      2.09975     0.400597       22    32500    49.468     -28.931     148.377       22       19        3          239  69.734   69.985 999.999   69.999 
                0      2.11229     0.400581       39    32500    49.865     -29.092     148.393       39       34       11          240  69.736   69.987 999.999   70.000 
                0      2.12463     0.400581       18    32500    50.487     -29.250     148.407       18       17        4          241  69.738   69.989 999.999   70.000 
                0      2.13733     0.400587       25    32500    49.698     -29.414     148.420       25       22        7          242  69.741   69.991 999.999   70.000 
                0      2.14983     0.400587       31    32500    49.647     -29.575     148.432       31       29        8          243  69.742   69.994 999.999   70.001 
                0      2.16251      0.40059       22    32500    49.618     -29.739     148.443       22       21        5          244  69.745   69.996 999.999   69.999 
                0      2.17443     0.400577       21    32500    49.536     -29.892     148.453       21       17        8          245  69.746   69.998 999.999   70.000 
                0      2.18746     0.400584       20    32500    49.650     -30.061     148.462       20       19        5          246  69.748   69.999 999.999   70.000 
                0      2.19973     0.400578       16    32500    49.557     -30.220     148.470       16       11        4          247  69.750   70.002 999.999   70.000 
                0      2.21237     0.400577       19    32500    49.637     -30.383     148.477       19       18        6          248  69.753   70.003 999.999   70.000 
                0      2.22444      0.40057       23    32500    49.398     -30.539     148.483       23       23        8          249  69.754   70.004 999.999   70.000 
                0      2.23737     0.400695       20    32500    49.478     -30.708     148.483       20       19        8          250  69.756   70.007 999.999   70.000 
                0      2.24985     0.400574       31    32500    50.291     -30.869     148.492       31       26        9          251  69.757   70.008 999.999   70.000 
